lang_pair,source_lang,target_lang,n_rows_total,n_shards,data_mean,data_p05,data_p10,data_p50,data_quantile,T_raw,T_clipped,data_sanity_cap,T_keep_cap,T,eff_cap,kept_fraction_est
fry_Latn-tam_Taml,fry_Latn,tam_Taml,119600,1,0.5995877981185913,0.270000010728836,0.3350000083446502,0.6100000143051147,p10,0.3350000083446502,0.3350000083446502,0.6100000143051147,,0.3350000083446502,0.95,0.9
ful_Latn-jpn_Jpan,ful_Latn,jpn_Jpan,197475,1,0.6329576969146729,0.3650000095367431,0.4300000071525574,0.6474999785423279,p10,0.4300000071525574,0.4300000071525574,0.6474999785423279,,0.4300000071525574,0.95,0.9
fur_Latn-ell_Grek,fur_Latn,ell_Grek,67098,1,0.5538305044174194,0.0028767469339072,0.0059902900829911,0.7368333041667938,p10,0.0059902900829911,0.05,0.7368333041667938,,0.05,0.95,0.7442926531742127
fur_Latn-kor_Zyyy,fur_Latn,kor_Zyyy,134772,1,0.3123563230037689,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.4852941180595477
fur_Latn-slk_Latn,fur_Latn,slk_Latn,402269,1,0.5751429200172424,0.0058588343672454,0.0129918362945318,0.7932890057563782,p10,0.0129918362945318,0.05,0.7932890057563782,,0.05,0.95,0.7998033483056668
fur_Latn-vie_Latn,fur_Latn,vie_Latn,357638,1,0.46568164229393,0.003437241539359,0.0099694114178419,0.3575675189495086,p10,0.0099694114178419,0.05,0.3575675189495086,,0.05,0.95,0.8032581418878516
gla_Latn-por_Latn,gla_Latn,por_Latn,106290,1,0.4158254265785217,0.0229773707687854,0.0311438310891389,0.2179075926542282,p10,0.0311438310891389,0.05,0.2179075926542282,,0.05,0.95,0.8009854130612069
gle_Latn-hne_Deva,gle_Latn,hne_Deva,66168,1,0.6141049861907959,0.3350000083446502,0.3975000083446502,0.6150000095367432,p10,0.3975000083446502,0.3975000083446502,0.6150000095367432,,0.3975000083446502,0.95,0.9
gle_Latn-mkd_Cyrl,gle_Latn,mkd_Cyrl,666647,1,0.7672500610351562,0.2472596615552902,0.367345929145813,0.8670357465744019,p10,0.367345929145813,0.367345929145813,0.8670357465744019,,0.367345929145813,0.95,0.9
gle_Latn-slv_Latn,gle_Latn,slv_Latn,1535583,1,0.7553991079330444,0.2519631087779999,0.3553273677825928,0.8577681183815002,p10,0.3553273677825928,0.3553273677825928,0.8577681183815002,,0.3553273677825928,0.95,0.9
gle_Latn-zho_Hans,gle_Latn,zho_Hans,171344,1,0.2672286033630371,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.475
glg_Latn-hun_Latn,glg_Latn,hun_Latn,1223244,1,0.5118335485458374,0.0,0.0,0.449999988079071,p10,0.0,0.05,0.449999988079071,,0.05,0.95,0.8250000011175871
glg_Latn-lav_Latn,glg_Latn,lav_Latn,204095,1,0.4662746787071228,0.0350000001490116,0.1049999967217445,0.4625000059604645,p10,0.1049999967217445,0.1049999967217445,0.4625000059604645,,0.1049999967217445,0.95,0.9
glg_Latn-nob_Latn,glg_Latn,nob_Latn,850792,1,0.7716805338859558,0.3000000119209289,0.4000000059604645,0.8500000238418579,p10,0.4000000059604645,0.4000000059604645,0.8500000238418579,,0.4000000059604645,0.95,0.9
glg_Latn-srp_Cyrl,glg_Latn,srp_Cyrl,941465,1,0.6807332038879395,0.0,0.1000000014901161,0.8500000238418579,p10,0.1000000014901161,0.1000000014901161,0.8500000238418579,,0.1000000014901161,0.95,0.9
glg_Latn-vie_Latn,glg_Latn,vie_Latn,1024259,1,0.7024699449539185,0.2000000029802322,0.3000000119209289,0.800000011920929,p10,0.3000000119209289,0.3000000119209289,0.800000011920929,,0.3000000119209289,0.95,0.9
grc_Grek-spa_Latn,grc_Grek,spa_Latn,132792,1,0.6632106900215149,0.2800000011920929,0.3600000143051147,0.7162500023841858,p10,0.3600000143051147,0.3600000143051147,0.7162500023841858,,0.3600000143051147,0.95,0.9
gsw_Latn-lvs_Latn,gsw_Latn,lvs_Latn,66719,1,0.3896632194519043,0.0,0.0099999997764825,0.3600000143051147,p10,0.0099999997764825,0.05,0.3600000143051147,,0.05,0.95,0.8399999994412064
gug_Latn-fra_Latn,gug_Latn,fra_Latn,199882,1,0.6613903641700745,0.3400000035762787,0.4099999964237213,0.6887500286102295,p10,0.4099999964237213,0.4099999964237213,0.6887500286102295,,0.4099999964237213,0.95,0.9
guj_Gujr-hun_Latn,guj_Gujr,hun_Latn,192643,1,0.3590540587902069,0.0,0.0,0.1500000059604644,p10,0.0,0.05,0.1500000059604644,,0.05,0.95,0.6666666699780357
guj_Gujr-lvs_Latn,guj_Gujr,lvs_Latn,158280,1,0.7710842490196228,0.2460499256849289,0.3456940650939941,0.8840392827987671,p10,0.3456940650939941,0.3456940650939941,0.8840392827987671,,0.3456940650939941,0.95,0.9
guj_Gujr-ory_Orya,guj_Gujr,ory_Orya,1697713,1,0.5764256119728088,0.1500000059604644,0.2000000029802322,0.550000011920929,p10,0.2000000029802322,0.2000000029802322,0.550000011920929,,0.2000000029802322,0.95,0.9
guj_Gujr-tam_Taml,guj_Gujr,tam_Taml,2229136,1,0.5782382488250732,0.1000000014901161,0.1500000059604644,0.550000011920929,p10,0.1500000059604644,0.1500000059604644,0.550000011920929,,0.1500000059604644,0.95,0.9
hat_Latn-als_Latn,hat_Latn,als_Latn,136774,1,0.6032990217208862,0.25,0.3000000119209289,0.6000000238418579,p10,0.3000000119209289,0.3000000119209289,0.6000000238418579,,0.3000000119209289,0.95,0.9
hat_Latn-khk_Cyrl,hat_Latn,khk_Cyrl,64052,1,0.5986074209213257,0.2949999868869781,0.3600000143051147,0.6025000214576721,p10,0.3600000143051147,0.3600000143051147,0.6025000214576721,,0.3600000143051147,0.95,0.9
hat_Latn-nep_Deva,hat_Latn,nep_Deva,108433,1,0.63480544090271,0.2949999868869781,0.3700000047683716,0.6549999713897705,p10,0.3700000047683716,0.3700000047683716,0.6549999713897705,,0.3700000047683716,0.95,0.9
hat_Latn-sqi_Latn,hat_Latn,sqi_Latn,183840,1,0.5714815855026245,0.2349999994039535,0.3000000119209289,0.5799999833106995,p10,0.3000000119209289,0.3000000119209289,0.5799999833106995,,0.3000000119209289,0.95,0.9
hat_Latn-xho_Latn,hat_Latn,xho_Latn,96114,1,0.5271512269973755,0.0722866505384445,0.1094516813755035,0.5434690713882446,p10,0.1094516813755035,0.1094516813755035,0.5434690713882446,,0.1094516813755035,0.95,0.9
hau_Latn-ibo_Latn,hau_Latn,ibo_Latn,708064,1,0.7233447432518005,0.2702762484550476,0.3826026916503906,0.7890042662620544,p10,0.3826026916503906,0.3826026916503906,0.7890042662620544,,0.3826026916503906,0.95,0.9
hau_Latn-lit_Latn,hau_Latn,lit_Latn,326735,1,0.4679445326328277,0.1048626601696014,0.1334389895200729,0.3649204969406128,p10,0.1334389895200729,0.1334389895200729,0.3649204969406128,,0.1334389895200729,0.95,0.9
hau_Latn-nob_Latn,hau_Latn,nob_Latn,91168,1,0.6267014145851135,0.0056044650264084,0.0145035795867443,0.9088030457496644,p10,0.0145035795867443,0.05,0.9088030457496644,,0.05,0.95,0.8438151759734921
hau_Latn-sot_Latn,hau_Latn,sot_Latn,733476,1,0.6252591013908386,0.127351775765419,0.2030746340751648,0.6864347457885742,p10,0.2030746340751648,0.2030746340751648,0.6864347457885742,,0.2030746340751648,0.95,0.9
hau_Latn-tso_Latn,hau_Latn,tso_Latn,176399,1,0.4350055754184723,0.1599999964237213,0.2049999982118606,0.4225000143051147,p10,0.2049999982118606,0.2049999982118606,0.4225000143051147,,0.2049999982118606,0.95,0.9
hbs_Latn-slk_Latn,hbs_Latn,slk_Latn,1339123,1,0.4011850953102112,0.0350000001490116,0.0850000008940696,0.3549999892711639,p10,0.0850000008940696,0.0850000008940696,0.3549999892711639,,0.0850000008940696,0.95,0.9
heb_Hebr-bak_Cyrl,heb_Hebr,bak_Cyrl,112858,1,0.697529137134552,0.1957990378141403,0.2671531736850738,0.8021425604820251,p10,0.2671531736850738,0.2671531736850738,0.8021425604820251,,0.2671531736850738,0.95,0.9
heb_Hebr-hat_Latn,heb_Hebr,hat_Latn,181745,1,0.7113890051841736,0.0091256378218531,0.0285596288740634,0.9708145260810852,p10,0.0285596288740634,0.05,0.9708145260810852,,0.05,0.95,0.8899723690072492
heb_Hebr-kab_Latn,heb_Hebr,kab_Latn,178140,1,0.6267094612121582,0.2800000011920929,0.3549999892711639,0.6499999761581421,p10,0.3549999892711639,0.3549999892711639,0.6499999761581421,,0.3549999892711639,0.95,0.9
heb_Hebr-ltz_Latn,heb_Hebr,ltz_Latn,179619,1,0.1087976172566413,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.235
heb_Hebr-nld_Latn,heb_Hebr,nld_Latn,49305278,1,0.8152922987937927,0.550000011920929,0.6274999976158142,0.8506249785423279,p10,0.6274999976158142,0.6274999976158142,0.8506249785423279,,0.6274999976158142,0.95,0.9
heb_Hebr-scn_Latn,heb_Hebr,scn_Latn,99766,1,0.4631718695163727,0.0,0.0,0.4000000059604645,p10,0.0,0.05,0.4000000059604645,,0.05,0.95,0.8625000005587935
heb_Hebr-swh_Latn,heb_Hebr,swh_Latn,724743,1,0.572724461555481,0.0210560653358697,0.1200256273150444,0.6019055843353271,p10,0.1200256273150444,0.1200256273150444,0.6019055843353271,,0.1200256273150444,0.95,0.9
heb_Hebr-wln_Latn,heb_Hebr,wln_Latn,41284,1,0.5631896257400513,0.2599999904632568,0.3149999976158142,0.5625,p10,0.3149999976158142,0.3149999976158142,0.5625,,0.3149999976158142,0.95,0.9
hin_Deva-hat_Latn,hin_Deva,hat_Latn,304728,1,0.7519083023071289,0.2709943950176239,0.3818340599536896,0.8367325067520142,p10,0.3818340599536896,0.3818340599536896,0.8367325067520142,,0.3818340599536896,0.95,0.9
hin_Deva-kaz_Cyrl,hin_Deva,kaz_Cyrl,490890,1,0.7880907654762268,0.2934044897556305,0.4153730571269989,0.8866823315620422,p10,0.4153730571269989,0.4153730571269989,0.8866823315620422,,0.4153730571269989,0.95,0.9
hin_Deva-mag_Deva,hin_Deva,mag_Deva,212774,1,0.320281833410263,0.0049999998882412,0.0109999999403953,0.1899999976158142,p10,0.0109999999403953,0.05,0.1899999976158142,,0.05,0.95,0.741379313179769
hin_Deva-nor_Latn,hin_Deva,nor_Latn,1992544,1,0.6588213443756104,0.324999988079071,0.395000010728836,0.6812499761581421,p10,0.395000010728836,0.395000010728836,0.6812499761581421,,0.395000010728836,0.95,0.9
hin_Deva-slv_Latn,hin_Deva,slv_Latn,3784726,1,0.6862651705741882,0.1000000014901161,0.2000000029802322,0.800000011920929,p10,0.2000000029802322,0.2000000029802322,0.800000011920929,,0.2000000029802322,0.95,0.9
hin_Deva-tgl_Latn,hin_Deva,tgl_Latn,1127268,1,0.3213486969470978,0.0403242334723472,0.0543132647871971,0.1950447708368301,p10,0.0543132647871971,0.0543132647871971,0.1950447708368301,,0.0543132647871971,0.95,0.9
hin_Deva-zul_Latn,hin_Deva,zul_Latn,91322,1,0.6432643532752991,0.1419812589883804,0.2101513892412185,0.7210820913314819,p10,0.2101513892412185,0.2101513892412185,0.7210820913314819,,0.2101513892412185,0.95,0.9
hne_Deva-ron_Latn,hne_Deva,ron_Latn,88424,1,0.6663347482681274,0.2116339802742004,0.2787801027297973,0.7264255881309509,p10,0.2787801027297973,0.2787801027297973,0.7264255881309509,,0.2787801027297973,0.95,0.9
hrv_Latn-als_Latn,hrv_Latn,als_Latn,4214743,1,0.7509505152702332,0.3000000119209289,0.4000000059604645,0.8500000238418579,p10,0.4000000059604645,0.4000000059604645,0.8500000238418579,,0.4000000059604645,0.95,0.9
hrv_Latn-fao_Latn,hrv_Latn,fao_Latn,65464,1,0.5046310424804688,0.0,0.0,0.5,p10,0.0,0.05,0.5,,0.05,0.95,0.8625000005587935
hrv_Latn-ina_Latn,hrv_Latn,ina_Latn,58086,1,0.4083143770694732,0.0,0.0,0.3000000119209289,p10,0.0,0.05,0.3000000119209289,,0.05,0.95,0.8250000011175871
hrv_Latn-kor_Zyyy,hrv_Latn,kor_Zyyy,2219211,1,0.3259589672088623,0.0,0.0,0.0599999986588954,p10,0.0,0.05,0.0599999986588954,,0.05,0.95,0.5416666620100534
hrv_Latn-mri_Latn,hrv_Latn,mri_Latn,99777,1,0.1495659202337265,0.089666947722435,0.0973903983831405,0.1329642385244369,p10,0.0973903983831405,0.0973903983831405,0.1329642385244369,,0.0973903983831405,0.95,0.9
hrv_Latn-pbt_Arab,hrv_Latn,pbt_Arab,76874,1,0.6908686757087708,0.1449769586324691,0.2560871243476867,0.77549147605896,p10,0.2560871243476867,0.2560871243476867,0.77549147605896,,0.2560871243476867,0.95,0.9
hrv_Latn-sqi_Latn,hrv_Latn,sqi_Latn,1548504,1,0.387630820274353,0.0,0.0,0.25,p10,0.0,0.05,0.25,,0.05,0.95,0.7
hrv_Latn-ukr_Cyrl,hrv_Latn,ukr_Cyrl,11649573,1,0.7587546110153198,0.4275000095367431,0.5199999809265137,0.8012499809265137,p10,0.5199999809265137,0.5199999809265137,0.8012499809265137,,0.5199999809265137,0.95,0.9
hun_Latn-abk_Cyrl,hun_Latn,abk_Cyrl,104820,1,0.6173117160797119,0.2150000035762787,0.2899999916553497,0.6449999809265137,p10,0.2899999916553497,0.2899999916553497,0.6449999809265137,,0.2899999916553497,0.95,0.9
hun_Latn-fao_Latn,hun_Latn,fao_Latn,56287,1,0.4484330117702484,0.0,0.0,0.4000000059604645,p10,0.0,0.05,0.4000000059604645,,0.05,0.95,0.8583333349890179
hun_Latn-jav_Latn,hun_Latn,jav_Latn,515775,1,0.1384245604276657,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.37500000186264515
hun_Latn-lav_Latn,hun_Latn,lav_Latn,1956155,1,0.4652184247970581,0.0700000002980232,0.1500000059604644,0.4675000011920929,p10,0.1500000059604644,0.1500000059604644,0.4675000011920929,,0.1500000059604644,0.95,0.9
hun_Latn-nap_Latn,hun_Latn,nap_Latn,99498,1,0.6447170376777649,0.3149999976158142,0.387499988079071,0.6700000166893005,p10,0.387499988079071,0.387499988079071,0.6700000166893005,,0.387499988079071,0.95,0.9
hun_Latn-pus_Arab,hun_Latn,pus_Arab,100882,1,0.6005444526672363,0.2750000059604645,0.3400000035762787,0.6100000143051147,p10,0.3400000035762787,0.3400000035762787,0.6100000143051147,,0.3400000035762787,0.95,0.9
hun_Latn-sun_Latn,hun_Latn,sun_Latn,265117,1,0.4842253625392914,0.0,0.0,0.449999988079071,p10,0.0,0.05,0.449999988079071,,0.05,0.95,0.8500000019868214
hun_Latn-urd_Arab,hun_Latn,urd_Arab,1357747,1,0.4950003921985626,0.0,0.050000000745058,0.4000000059604645,p10,0.050000000745058,0.050000000745058,0.4000000059604645,,0.050000000745058,0.95,0.9
hye_Armn-ibo_Latn,hye_Armn,ibo_Latn,84826,1,0.619027316570282,0.106747880578041,0.1726434528827667,0.6864347457885742,p10,0.1726434528827667,0.1726434528827667,0.6864347457885742,,0.1726434528827667,0.95,0.9
hye_Armn-lit_Latn,hye_Armn,lit_Latn,476684,1,0.7466526627540588,0.0985410138964653,0.2256115525960922,0.8918110728263855,p10,0.2256115525960922,0.2256115525960922,0.8918110728263855,,0.2256115525960922,0.95,0.9
hye_Armn-pan_Guru,hye_Armn,pan_Guru,60967,1,0.4487151801586151,0.0,0.0,0.3000000119209289,p10,0.0,0.05,0.3000000119209289,,0.05,0.95,0.7500000022351739
hye_Armn-swa_Latn,hye_Armn,swa_Latn,206299,1,0.5537661910057068,0.2249999940395355,0.2849999964237213,0.5525000095367432,p10,0.2849999964237213,0.2849999964237213,0.5525000095367432,,0.2849999964237213,0.95,0.9
hye_Armn-zho_Hans,hye_Armn,zho_Hans,388097,1,0.2132236063480377,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.44999999999999996
ibo_Latn-lav_Latn,ibo_Latn,lav_Latn,60652,1,0.4822312295436859,0.1150000020861625,0.1749999970197677,0.4625000059604645,p10,0.1749999970197677,0.1749999970197677,0.4625000059604645,,0.1749999970197677,0.95,0.9
ibo_Latn-por_Latn,ibo_Latn,por_Latn,643684,1,0.3835572004318237,0.0873997211456298,0.1048626601696014,0.278917908668518,p10,0.1048626601696014,0.1048626601696014,0.278917908668518,,0.1048626601696014,0.95,0.9
ibo_Latn-tam_Taml,ibo_Latn,tam_Taml,113763,1,0.5815567374229431,0.1269218027591705,0.1734355241060257,0.6139920949935913,p10,0.1734355241060257,0.1734355241060257,0.6139920949935913,,0.1734355241060257,0.95,0.9
ido_Latn-ita_Latn,ido_Latn,ita_Latn,56733,1,0.6288775205612183,0.2549999952316284,0.324999988079071,0.6575000286102295,p10,0.324999988079071,0.324999988079071,0.6575000286102295,,0.324999988079071,0.95,0.9
ilo_Latn-kor_Zyyy,ilo_Latn,kor_Zyyy,68504,1,0.1046759933233261,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.2312500002793968
ilo_Latn-rus_Cyrl,ilo_Latn,rus_Cyrl,237412,1,0.4882424175739288,0.1314702928066253,0.1588691025972366,0.3856831192970276,p10,0.1588691025972366,0.1588691025972366,0.3856831192970276,,0.1588691025972366,0.95,0.9
ilo_Latn-ukr_Cyrl,ilo_Latn,ukr_Cyrl,123993,1,0.4358293116092682,0.0520653575658798,0.0832067430019378,0.3168622851371765,p10,0.0832067430019378,0.0832067430019378,0.3168622851371765,,0.0832067430019378,0.95,0.9
ina_Latn-swe_Latn,ina_Latn,swe_Latn,141841,1,0.7305888533592224,0.3499999940395355,0.4399999976158142,0.7799999713897705,p10,0.4399999976158142,0.4399999976158142,0.7799999713897705,,0.4399999976158142,0.95,0.9
ind_Latn-crh_Latn,ind_Latn,crh_Latn,62019,1,0.3077286183834076,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.48437500023283064
ind_Latn-jpn_Jpan,ind_Latn,jpn_Jpan,14617791,1,0.7131987810134888,0.4300000071525574,0.4975000023841858,0.7412499785423279,p10,0.4975000023841858,0.4975000023841858,0.7412499785423279,,0.4975000023841858,0.95,0.9
ind_Latn-lim_Latn,ind_Latn,lim_Latn,202401,1,0.3612874448299408,0.0,0.0,0.2000000029802322,p10,0.0,0.05,0.2000000029802322,,0.05,0.95,0.6875000009313226
ind_Latn-nds_Latn,ind_Latn,nds_Latn,113980,1,0.6271480321884155,0.2849999964237213,0.3549999892711639,0.6449999809265137,p10,0.3549999892711639,0.3549999892711639,0.6449999809265137,,0.3549999892711639,0.95,0.9
ind_Latn-ron_Latn,ind_Latn,ron_Latn,43813658,1,0.7000590562820435,0.3499999940395355,0.4350000023841858,0.7387499809265137,p10,0.4350000023841858,0.4350000023841858,0.7387499809265137,,0.4350000023841858,0.95,0.9
ind_Latn-swa_Latn,ind_Latn,swa_Latn,1759615,1,0.5609477162361145,0.1949999928474426,0.2750000059604645,0.574999988079071,p10,0.2750000059604645,0.2750000059604645,0.574999988079071,,0.2750000059604645,0.95,0.9
ind_Latn-vec_Latn,ind_Latn,vec_Latn,355469,1,0.1905266493558883,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.4375000009313226
isl_Latn-eng_Latn,isl_Latn,eng_Latn,109845,1,0.474654346704483,0.0,0.0,0.4000000059604645,p10,0.0,0.05,0.4000000059604645,,0.05,0.95,0.8250000011175871
isl_Latn-kmr_Latn,isl_Latn,kmr_Latn,74283,1,0.4630263149738312,0.1800000071525573,0.2349999994039535,0.4474999904632568,p10,0.2349999994039535,0.2349999994039535,0.4474999904632568,,0.2349999994039535,0.95,0.9
isl_Latn-mon_Cyrl,isl_Latn,mon_Cyrl,91082,1,0.554504930973053,0.2000000029802322,0.2599999904632568,0.5550000071525574,p10,0.2599999904632568,0.2599999904632568,0.5550000071525574,,0.2599999904632568,0.95,0.9
isl_Latn-pol_Latn,isl_Latn,pol_Latn,6201834,1,0.7350414991378784,0.067687414586544,0.2094696760177612,0.8826977610588074,p10,0.2094696760177612,0.2094696760177612,0.8826977610588074,,0.2094696760177612,0.95,0.9
isl_Latn-swa_Latn,isl_Latn,swa_Latn,461662,1,0.5256513953208923,0.1800000071525573,0.2399999946355819,0.5224999785423279,p10,0.2399999946355819,0.2399999946355819,0.5224999785423279,,0.2399999946355819,0.95,0.9
isl_Latn-yor_Latn,isl_Latn,yor_Latn,102565,1,0.5665424466133118,0.0786423832178115,0.1345308274030685,0.6105427742004395,p10,0.1345308274030685,0.1345308274030685,0.6105427742004395,,0.1345308274030685,0.95,0.9
ita_Latn-crh_Latn,ita_Latn,crh_Latn,100193,1,0.7649906873703003,0.023483844473958,0.0758581832051277,0.9954108595848083,p10,0.0758581832051277,0.0758581832051277,0.9954108595848083,,0.0758581832051277,0.95,0.9
ita_Latn-heb_Hebr,ita_Latn,heb_Hebr,65994,1,0.3063482940196991,0.0,0.0,0.1000000014901161,p10,0.0,0.05,0.1000000014901161,,0.05,0.95,0.6250000018626451
ita_Latn-kin_Latn,ita_Latn,kin_Latn,120528,1,0.3820818364620209,0.0687725692987442,0.0859256014227867,0.2766675353050232,p10,0.0859256014227867,0.0859256014227867,0.2766675353050232,,0.0859256014227867,0.95,0.9
ita_Latn-mhr_Cyrl,ita_Latn,mhr_Cyrl,170980,1,0.727263331413269,0.3549999892711639,0.4524999856948852,0.7724999785423279,p10,0.4524999856948852,0.4524999856948852,0.7724999785423279,,0.4524999856948852,0.95,0.9
ita_Latn-oci_Latn,ita_Latn,oci_Latn,1285857,1,0.6969011425971985,0.0079909022897481,0.0256208796054124,0.9653064608573914,p10,0.0256208796054124,0.05,0.9653064608573914,,0.05,0.95,0.8864320213558544
ita_Latn-som_Latn,ita_Latn,som_Latn,244559,1,0.4843242466449737,0.0011285253567621,0.0027514907997101,0.41435706615448,p10,0.0027514907997101,0.05,0.41435706615448,,0.05,0.95,0.7278066081666874
ita_Latn-tha_Thai,ita_Latn,tha_Thai,18060099,1,0.8005163073539734,0.5425000190734863,0.6225000023841858,0.831250011920929,p10,0.6225000023841858,0.6225000023841858,0.831250011920929,,0.6225000023841858,0.95,0.9
ita_Latn-zsm_Latn,ita_Latn,zsm_Latn,3068621,1,0.7201166749000549,0.25,0.3499999940395355,0.800000011920929,p10,0.3499999940395355,0.3499999940395355,0.800000011920929,,0.3499999940395355,0.95,0.9
jav_Latn-kaz_Cyrl,jav_Latn,kaz_Cyrl,77664,1,0.4800754189491272,0.1008786261081695,0.1285251379013061,0.42271488904953,p10,0.1285251379013061,0.1285251379013061,0.42271488904953,,0.1285251379013061,0.95,0.9
jav_Latn-nep_Deva,jav_Latn,nep_Deva,104302,1,0.5493742227554321,0.2199999988079071,0.2849999964237213,0.5550000071525574,p10,0.2849999964237213,0.2849999964237213,0.5550000071525574,,0.2849999964237213,0.95,0.9
jav_Latn-sqi_Latn,jav_Latn,sqi_Latn,293183,1,0.493764191865921,0.1899999976158142,0.25,0.4875000119209289,p10,0.25,0.25,0.4875000119209289,,0.25,0.95,0.9
jav_Latn-yue_Hani,jav_Latn,yue_Hani,164473,1,0.7053899765014648,0.4449999928474426,0.512499988079071,0.7250000238418579,p10,0.512499988079071,0.512499988079071,0.7250000238418579,,0.512499988079071,0.95,0.9
jpn_Jpan-ind_Latn,jpn_Jpan,ind_Latn,535552,1,0.4671870768070221,0.0,0.050000000745058,0.3799999952316284,p10,0.050000000745058,0.050000000745058,0.3799999952316284,,0.050000000745058,0.95,0.9
jpn_Jpan-lim_Latn,jpn_Jpan,lim_Latn,140999,1,0.4259365499019623,0.0,0.0,0.3000000119209289,p10,0.0,0.05,0.3000000119209289,,0.05,0.95,0.7500000022351739
jpn_Jpan-nld_Latn,jpn_Jpan,nld_Latn,21305045,1,0.7056693434715271,0.0047976425848901,0.0165477097034454,0.9864230751991272,p10,0.0165477097034454,0.05,0.9864230751991272,,0.05,0.95,0.8815301686760468
jpn_Jpan-slk_Latn,jpn_Jpan,slk_Latn,8240473,1,0.6552083492279053,0.2750000059604645,0.3600000143051147,0.6962500214576721,p10,0.3600000143051147,0.3600000143051147,0.6962500214576721,,0.3600000143051147,0.95,0.9
