direction_key,winner_model,winner_avg_score,num_sentences,rate_per_hour,est_hours
amh_Ethi-kor_Hang,shaomutan_remedy-9b-22,0.908601173,210352,200000,1.1
amh_Ethi-kor_Zyyy,metricx24,unknown,145733,1200000,0.1
amh_Ethi-lao_Laoo,shaomutan_remedy-9b-22,0.778433106,56933,200000,0.3
amh_Ethi-lav_Latn,metricx24,unknown,68022,1200000,0.1
amh_Ethi-lin_Latn,shaomutan_remedy-9b-22,0.713739227,133568,200000,0.7
amh_Ethi-lit_Latn,shaomutan_remedy-9b-22,0.897768528,312811,200000,1.6
amh_Ethi-lua_Latn,shaomutan_remedy-9b-22,0.454392527,109806,200000,0.5
amh_Ethi-lug_Latn,shaomutan_remedy-9b-22,0.485417709,135963,200000,0.7
amh_Ethi-luo_Latn,metricx24,0.364061067,92318,1200000,0.1
amh_Ethi-lvs_Latn,shaomutan_remedy-9b-22,0.899456375,173073,200000,0.9
amh_Ethi-mal_Mlym,shaomutan_remedy-9b-22,0.898741789,232300,200000,1.2
amh_Ethi-mar_Deva,shaomutan_remedy-9b-22,0.874410819,199103,200000,1.0
amh_Ethi-mkd_Cyrl,shaomutan_remedy-9b-22,0.862799926,233448,200000,1.2
amh_Ethi-mlg_Latn,metricx24,unknown,73962,1200000,0.1
amh_Ethi-mon_Cyrl,metricx24,unknown,65974,1200000,0.1
amh_Ethi-mri_Latn,shaomutan_remedy-9b-22,0.698778989,69420,200000,0.3
amh_Ethi-msa_Latn,metricx24,unknown,161264,1200000,0.1
amh_Ethi-mya_Mymr,shaomutan_remedy-9b-22,0.914264956,151912,200000,0.8
amh_Ethi-nep_Deva,metricx24,unknown,116739,1200000,0.1
amh_Ethi-nld_Latn,shaomutan_remedy-9b-22,0.877730689,684862,200000,3.4
amh_Ethi-nno_Latn,shaomutan_remedy-9b-22,0.849228725,41519,200000,0.2
amh_Ethi-nob_Latn,shaomutan_remedy-9b-22,0.88359873,107017,200000,0.5
amh_Ethi-nor_Latn,metricx24,unknown,217844,1200000,0.2
amh_Ethi-npi_Deva,shaomutan_remedy-9b-22,0.863237069,61382,200000,0.3
amh_Ethi-nso_Latn,metricx24,0.596928207,133704,1200000,0.1
amh_Ethi-nya_Latn,shaomutan_remedy-9b-22,0.721445811,705671,200000,3.5
amh_Ethi-pan_Guru,qwen3-4b-instruct-2507,0.719721,53311,28000,1.9
amh_Ethi-pbt_Arab,shaomutan_remedy-9b-22,0.752165929,45875,200000,0.2
amh_Ethi-plt_Latn,metricx24,0.734124346,79903,1200000,0.1
amh_Ethi-pol_Latn,shaomutan_remedy-9b-22,0.887467217,531869,200000,2.7
amh_Ethi-por_Latn,shaomutan_remedy-9b-22,0.854867785,884842,200000,4.4
amh_Ethi-pus_Arab,metricx24,unknown,60145,1200000,0.1
amh_Ethi-ron_Latn,shaomutan_remedy-9b-22,0.903460696,375926,200000,1.9
amh_Ethi-run_Latn,shaomutan_remedy-9b-22,0.690060181,209108,200000,1.0
amh_Ethi-rus_Cyrl,shaomutan_remedy-9b-22,0.905592009,937606,200000,4.7
amh_Ethi-sin_Sinh,shaomutan_remedy-9b-22,0.893309487,192547,200000,1.0
amh_Ethi-slk_Latn,shaomutan_remedy-9b-22,0.900726498,325294,200000,1.6
amh_Ethi-slv_Latn,shaomutan_remedy-9b-22,0.887734745,251339,200000,1.3
amh_Ethi-sna_Latn,shaomutan_remedy-9b-22,0.737442443,779823,200000,3.9
amh_Ethi-som_Latn,shaomutan_remedy-9b-22,0.731594509,559652,200000,2.8
amh_Ethi-sot_Latn,shaomutan_remedy-9b-22,0.793749065,645860,200000,3.2
amh_Ethi-spa_Latn,shaomutan_remedy-9b-22,0.866758166,1460654,200000,7.3
amh_Ethi-sqi_Latn,metricx24,unknown,158199,1200000,0.1
amh_Ethi-srd_Latn,metricx24,0.78136089,100899,1200000,0.1
amh_Ethi-srp_Cyrl,shaomutan_remedy-9b-22,0.89296145,204002,200000,1.0
amh_Ethi-sun_Latn,shaomutan_remedy-9b-22,0.778315924,100483,200000,0.5
amh_Ethi-swa_Latn,metricx24,unknown,471274,1200000,0.4
amh_Ethi-swc_Latn,metricx24,unknown,165374,1200000,0.1
amh_Ethi-swe_Latn,shaomutan_remedy-9b-22,0.892726698,374529,200000,1.9
amh_Ethi-swh_Latn,shaomutan_remedy-9b-22,0.843103557,595174,200000,3.0
amh_Ethi-tam_Taml,shaomutan_remedy-9b-22,0.89357611,202315,200000,1.0
amh_Ethi-tel_Telu,shaomutan_remedy-9b-22,0.877139508,203555,200000,1.0
amh_Ethi-tgk_Cyrl,shaomutan_remedy-9b-22,0.806283087,90750,200000,0.5
amh_Ethi-tgl_Latn,shaomutan_remedy-9b-22,0.878807421,233663,200000,1.2
amh_Ethi-tha_Thai,shaomutan_remedy-9b-22,0.887199924,348361,200000,1.7
amh_Ethi-tir_Ethi,metricx24,0.712342425,241750,1200000,0.2
amh_Ethi-tsn_Latn,shaomutan_remedy-9b-22,0.766362655,221405,200000,1.1
amh_Ethi-tso_Latn,shaomutan_remedy-9b-22,0.636617579,174171,200000,0.9
amh_Ethi-tum_Latn,metricx24,0.641000964,175195,1200000,0.1
amh_Ethi-tur_Latn,shaomutan_remedy-9b-22,0.910236316,530583,200000,2.7
amh_Ethi-twi_Latn,shaomutan_remedy-9b-22,0.662263397,172590,200000,0.9
amh_Ethi-ukr_Cyrl,shaomutan_remedy-9b-22,0.907963897,340020,200000,1.7
amh_Ethi-urd_Arab,shaomutan_remedy-9b-22,0.843726659,245575,200000,1.2
amh_Ethi-vie_Latn,shaomutan_remedy-9b-22,0.862560517,375541,200000,1.9
amh_Ethi-xho_Latn,shaomutan_remedy-9b-22,0.756248971,553434,200000,2.8
amh_Ethi-yor_Latn,shaomutan_remedy-9b-22,0.671641931,445791,200000,2.2
amh_Ethi-yue_Hani,metricx24,unknown,96954,1200000,0.1
amh_Ethi-zho_Hans,qwen3-4b-instruct-2507,0.861205,267440,28000,9.6
amh_Ethi-zho_Hant,shaomutan_remedy-9b-22,0.910011519,194491,200000,1.0
amh_Ethi-zsm_Latn,metricx24,0.821884619,51269,1200000,0.0
amh_Ethi-zul_Latn,shaomutan_remedy-9b-22,0.779589193,783586,200000,3.9
apc_Arab-ben_Beng,shaomutan_remedy-9b-22,0.928954244,83490,200000,0.4
apc_Arab-bos_Latn,qwen3-4b-instruct-2507,0.935197,135655,28000,4.8
apc_Arab-bul_Cyrl,qwen3-4b-instruct-2507,0.951628,476736,28000,17.0
apc_Arab-ces_Latn,qwen3-4b-instruct-2507,0.943828,535668,28000,19.1
apc_Arab-cmn_Hani,metricx24,unknown,168985,1200000,0.1
apc_Arab-dan_Latn,shaomutan_remedy-9b-22,0.924474782,383530,200000,1.9
apc_Arab-deu_Latn,qwen3-4b-instruct-2507,0.934729,566875,28000,20.2
apc_Arab-ekk_Latn,metricx24,unknown,147631,1200000,0.1
apc_Arab-ell_Grek,qwen3-4b-instruct-2507,0.93786,560952,28000,20.0
apc_Arab-eng_Latn,qwen3-4b-instruct-2507,0.966152,1090748,28000,39.0
apc_Arab-est_Latn,shaomutan_remedy-9b-22,0.923684955,75199,200000,0.4
apc_Arab-fas_Arab,metricx24,unknown,608657,1200000,0.5
apc_Arab-fin_Latn,shaomutan_remedy-9b-22,0.916253715,473013,200000,2.4
apc_Arab-fra_Latn,qwen3-4b-instruct-2507,0.948382,763969,28000,27.3
apc_Arab-heb_Hebr,qwen3-4b-instruct-2507,0.935336,480207,28000,17.2
apc_Arab-hin_Deva,qwen3-4b-instruct-2507,0.92443,61905,28000,2.2
apc_Arab-hrv_Latn,qwen3-4b-instruct-2507,0.931399,432400,28000,15.4
apc_Arab-hun_Latn,qwen3-4b-instruct-2507,0.935226,534170,28000,19.1
apc_Arab-ind_Latn,shaomutan_remedy-9b-22,0.925171517,546577,200000,2.7
apc_Arab-ita_Latn,qwen3-4b-instruct-2507,0.952145,596436,28000,21.3
apc_Arab-jpn_Jpan,qwen3-4b-instruct-2507,0.941453,103848,28000,3.7
apc_Arab-kor_Hang,qwen3-4b-instruct-2507,0.937342,240267,28000,8.6
apc_Arab-lit_Latn,shaomutan_remedy-9b-22,0.915545747,57624,200000,0.3
apc_Arab-mkd_Cyrl,qwen3-4b-instruct-2507,0.95549,68828,28000,2.5
apc_Arab-msa_Latn,metricx24,unknown,85069,1200000,0.1
apc_Arab-nld_Latn,shaomutan_remedy-9b-22,0.930272586,592170,200000,3.0
apc_Arab-nob_Latn,shaomutan_remedy-9b-22,0.919667988,194152,200000,1.0
apc_Arab-nor_Latn,metricx24,unknown,117603,1200000,0.1
apc_Arab-pol_Latn,qwen3-4b-instruct-2507,0.926267,611413,28000,21.8
apc_Arab-por_Latn,qwen3-4b-instruct-2507,0.938676,737133,28000,26.3
apc_Arab-ron_Latn,qwen3-4b-instruct-2507,0.941289,678385,28000,24.2
apc_Arab-rus_Cyrl,qwen3-4b-instruct-2507,0.934679,530982,28000,19.0
apc_Arab-slk_Latn,qwen3-4b-instruct-2507,0.940976,150241,28000,5.4
apc_Arab-slv_Latn,qwen3-4b-instruct-2507,0.937048,245763,28000,8.8
apc_Arab-spa_Latn,shaomutan_remedy-9b-22,0.936365233,844533,200000,4.2
apc_Arab-srp_Latn,metricx24,unknown,539829,1200000,0.4
apc_Arab-swe_Latn,shaomutan_remedy-9b-22,0.927783023,424161,200000,2.1
apc_Arab-tha_Thai,qwen3-4b-instruct-2507,0.930164,216893,28000,7.7
apc_Arab-tur_Latn,qwen3-4b-instruct-2507,0.939418,635449,28000,22.7
apc_Arab-ukr_Cyrl,qwen3-4b-instruct-2507,0.944903,104431,28000,3.7
apc_Arab-urd_Arab,shaomutan_remedy-9b-22,0.920324399,99443,200000,0.5
apc_Arab-vie_Latn,shaomutan_remedy-9b-22,0.957178645,332097,200000,1.7
apc_Arab-zho_Hans,qwen3-4b-instruct-2507,0.959199,123359,28000,4.4
apc_Arab-zho_Hant,qwen3-4b-instruct-2507,0.948497,96655,28000,3.5
ara_Arab-abk_Cyrl,qwen3-4b-instruct-2507,unknown,154515,28000,5.5
ara_Arab-afr_Latn,metricx24,unknown,293068,1200000,0.2
ara_Arab-als_Latn,metricx24,unknown,3078926,1200000,2.6
ara_Arab-arb_Arab,metricx24,unknown,20753,1200000,0.0
ara_Arab-arz_Arab,metricx24,unknown,58092,1200000,0.0
ara_Arab-ast_Latn,qwen3-4b-instruct-2507,unknown,386263,28000,13.8
ara_Arab-aze_Latn,qwen3-4b-instruct-2507,unknown,221476,28000,7.9
ara_Arab-azj_Latn,metricx24,unknown,719928,1200000,0.6
ara_Arab-bak_Cyrl,qwen3-4b-instruct-2507,unknown,274076,28000,9.8
ara_Arab-bel_Cyrl,metricx24,unknown,866443,1200000,0.7
ara_Arab-ben_Beng,metricx24,unknown,7774065,1200000,6.5
ara_Arab-bos_Latn,qwen3-4b-instruct-2507,unknown,7714383,28000,275.5
ara_Arab-bre_Latn,qwen3-4b-instruct-2507,unknown,180622,28000,6.5
ara_Arab-bul_Cyrl,metricx24,unknown,30733970,1200000,25.6
ara_Arab-cat_Latn,metricx24,unknown,3780413,1200000,3.2
ara_Arab-ceb_Latn,metricx24,unknown,120265,1200000,0.1
ara_Arab-ces_Latn,metricx24,unknown,36903283,1200000,30.8
ara_Arab-ckb_Arab,metricx24,unknown,1618294,1200000,1.3
ara_Arab-cmn_Hani,qwen3-4b-instruct-2507,unknown,13430087,28000,479.6
ara_Arab-crh_Latn,qwen3-4b-instruct-2507,unknown,254572,28000,9.1
ara_Arab-cym_Latn,metricx24,unknown,635388,1200000,0.5
ara_Arab-dan_Latn,metricx24,unknown,30521851,1200000,25.4
ara_Arab-deu_Latn,metricx24,unknown,49826679,1200000,41.5
ara_Arab-diq_Latn,qwen3-4b-instruct-2507,unknown,221453,28000,7.9
ara_Arab-ekk_Latn,qwen3-4b-instruct-2507,unknown,10833276,28000,386.9
ara_Arab-ell_Grek,metricx24,unknown,39686148,1200000,33.1
ara_Arab-eng_Latn,metricx24,unknown,117008677,1200000,97.5
ara_Arab-epo_Latn,metricx24,unknown,1370676,1200000,1.1
ara_Arab-est_Latn,metricx24,unknown,4440829,1200000,3.7
ara_Arab-eus_Latn,metricx24,unknown,3004950,1200000,2.5
ara_Arab-fas_Arab,qwen3-4b-instruct-2507,unknown,35265689,28000,1259.5
ara_Arab-fil_Latn,qwen3-4b-instruct-2507,unknown,1232631,28000,44.0
ara_Arab-fin_Latn,metricx24,unknown,36440375,1200000,30.4
ara_Arab-fra_Latn,metricx24,unknown,62460877,1200000,52.1
ara_Arab-fro_Latn,qwen3-4b-instruct-2507,unknown,154320,28000,5.5
ara_Arab-fry_Latn,qwen3-4b-instruct-2507,unknown,140701,28000,5.0
ara_Arab-ful_Latn,qwen3-4b-instruct-2507,unknown,115160,28000,4.1
ara_Arab-fur_Latn,qwen3-4b-instruct-2507,unknown,765078,28000,27.3
ara_Arab-gle_Latn,metricx24,unknown,273022,1200000,0.2
ara_Arab-glg_Latn,metricx24,unknown,997191,1200000,0.8
ara_Arab-gsw_Latn,qwen3-4b-instruct-2507,unknown,90167,28000,3.2
ara_Arab-gug_Latn,qwen3-4b-instruct-2507,unknown,61464,28000,2.2
ara_Arab-guj_Gujr,metricx24,unknown,203234,1200000,0.2
ara_Arab-hat_Latn,metricx24,unknown,393093,1200000,0.3
ara_Arab-hau_Latn,metricx24,unknown,294639,1200000,0.2
ara_Arab-heb_Hebr,metricx24,unknown,35559334,1200000,29.6
ara_Arab-hin_Deva,metricx24,unknown,9020891,1200000,7.5
ara_Arab-hne_Deva,qwen3-4b-instruct-2507,unknown,104596,28000,3.7
ara_Arab-hrv_Latn,qwen3-4b-instruct-2507,unknown,29093238,28000,1039.0
ara_Arab-hun_Latn,metricx24,unknown,37910698,1200000,31.6
ara_Arab-hye_Armn,metricx24,unknown,607434,1200000,0.5
ara_Arab-ibo_Latn,metricx24,unknown,115914,1200000,0.1
ara_Arab-ilo_Latn,qwen3-4b-instruct-2507,unknown,145308,28000,5.2
ara_Arab-ina_Latn,qwen3-4b-instruct-2507,unknown,105414,28000,3.8
ara_Arab-ind_Latn,metricx24,unknown,43247917,1200000,36.0
ara_Arab-isl_Latn,metricx24,unknown,3249173,1200000,2.7
ara_Arab-ita_Latn,metricx24,unknown,47627940,1200000,39.7
ara_Arab-jav_Latn,metricx24,unknown,471722,1200000,0.4
ara_Arab-jpn_Jpan,metricx24,unknown,11023071,1200000,9.2
ara_Arab-kab_Latn,qwen3-4b-instruct-2507,unknown,298703,28000,10.7
ara_Arab-kan_Knda,metricx24,unknown,211794,1200000,0.2
ara_Arab-kat_Geor,metricx24,unknown,715717,1200000,0.6
ara_Arab-kaz_Cyrl,metricx24,unknown,567599,1200000,0.5
ara_Arab-khk_Cyrl,metricx24,unknown,146594,1200000,0.1
ara_Arab-khm_Khmr,metricx24,unknown,596843,1200000,0.5
ara_Arab-kin_Latn,qwen3-4b-instruct-2507,unknown,147351,28000,5.3
ara_Arab-kir_Cyrl,metricx24,unknown,138759,1200000,0.1
ara_Arab-kiu_Latn,qwen3-4b-instruct-2507,unknown,231755,28000,8.3
ara_Arab-kmr_Latn,metricx24,unknown,462159,1200000,0.4
ara_Arab-kor_Hang,metricx24,unknown,20714664,1200000,17.3
ara_Arab-kor_Zyyy,qwen3-4b-instruct-2507,unknown,3526779,28000,126.0
ara_Arab-lao_Laoo,metricx24,unknown,96638,1200000,0.1
ara_Arab-lat_Latn,qwen3-4b-instruct-2507,unknown,306321,28000,10.9
ara_Arab-lav_Latn,qwen3-4b-instruct-2507,unknown,869362,28000,31.0
ara_Arab-lim_Latn,qwen3-4b-instruct-2507,unknown,316399,28000,11.3
ara_Arab-lit_Latn,metricx24,unknown,6122640,1200000,5.1
ara_Arab-ltz_Latn,metricx24,unknown,169922,1200000,0.1
ara_Arab-lug_Latn,qwen3-4b-instruct-2507,unknown,58838,28000,2.1
ara_Arab-lvs_Latn,metricx24,unknown,3458835,1200000,2.9
ara_Arab-lzh_Hani,qwen3-4b-instruct-2507,unknown,555990,28000,19.9
ara_Arab-mal_Mlym,metricx24,unknown,2914782,1200000,2.4
ara_Arab-mar_Deva,metricx24,unknown,1212977,1200000,1.0
ara_Arab-mhr_Cyrl,qwen3-4b-instruct-2507,unknown,246611,28000,8.8
ara_Arab-mkd_Cyrl,metricx24,unknown,4410414,1200000,3.7
ara_Arab-mlg_Latn,qwen3-4b-instruct-2507,unknown,166009,28000,5.9
ara_Arab-mlt_Latn,metricx24,unknown,175194,1200000,0.1
ara_Arab-mon_Cyrl,qwen3-4b-instruct-2507,unknown,175871,28000,6.3
ara_Arab-mri_Latn,metricx24,unknown,78538,1200000,0.1
ara_Arab-msa_Latn,qwen3-4b-instruct-2507,unknown,6158134,28000,219.9
ara_Arab-mya_Mymr,metricx24,unknown,893477,1200000,0.7
ara_Arab-nap_Latn,qwen3-4b-instruct-2507,unknown,70716,28000,2.5
ara_Arab-nds_Latn,qwen3-4b-instruct-2507,unknown,175850,28000,6.3
ara_Arab-nep_Deva,qwen3-4b-instruct-2507,unknown,433505,28000,15.5
ara_Arab-nld_Latn,metricx24,unknown,46278879,1200000,38.6
ara_Arab-nno_Latn,metricx24,unknown,536539,1200000,0.4
ara_Arab-nob_Latn,metricx24,unknown,16461315,1200000,13.7
ara_Arab-nor_Latn,qwen3-4b-instruct-2507,unknown,8041061,28000,287.2
ara_Arab-npi_Deva,metricx24,unknown,1296728,1200000,1.1
ara_Arab-nso_Latn,metricx24,unknown,31704,1200000,0.0
ara_Arab-nya_Latn,qwen3-4b-instruct-2507,unknown,62871,28000,2.2
ara_Arab-oci_Latn,qwen3-4b-instruct-2507,unknown,199607,28000,7.1
ara_Arab-pan_Guru,metricx24,unknown,142902,1200000,0.1
ara_Arab-pap_Latn,qwen3-4b-instruct-2507,unknown,175883,28000,6.3
ara_Arab-pbt_Arab,metricx24,unknown,60693,1200000,0.1
ara_Arab-plt_Latn,metricx24,unknown,137705,1200000,0.1
ara_Arab-pol_Latn,metricx24,unknown,46762298,1200000,39.0
ara_Arab-por_Latn,metricx24,unknown,59433857,1200000,49.5
ara_Arab-pus_Arab,qwen3-4b-instruct-2507,unknown,126686,28000,4.5
ara_Arab-rmy_Latn,qwen3-4b-instruct-2507,unknown,63115,28000,2.3
ara_Arab-roh_Latn,qwen3-4b-instruct-2507,unknown,19144,28000,0.7
ara_Arab-ron_Latn,metricx24,unknown,47258589,1200000,39.4
ara_Arab-rus_Cyrl,metricx24,unknown,46604588,1200000,38.8
ara_Arab-scn_Latn,qwen3-4b-instruct-2507,unknown,120438,28000,4.3
ara_Arab-sco_Latn,qwen3-4b-instruct-2507,unknown,64731,28000,2.3
ara_Arab-sdh_Arab,qwen3-4b-instruct-2507,unknown,112085,28000,4.0
ara_Arab-shp_Latn,qwen3-4b-instruct-2507,unknown,30149,28000,1.1
ara_Arab-sin_Sinh,metricx24,unknown,3174424,1200000,2.6
ara_Arab-slk_Latn,metricx24,unknown,12373246,1200000,10.3
ara_Arab-slv_Latn,metricx24,unknown,16294625,1200000,13.6
ara_Arab-sna_Latn,metricx24,unknown,82819,1200000,0.1
ara_Arab-snd_Arab,metricx24,unknown,199222,1200000,0.2
ara_Arab-som_Latn,metricx24,unknown,1698781,1200000,1.4
ara_Arab-spa_Latn,metricx24,unknown,73353164,1200000,61.1
ara_Arab-sqi_Latn,qwen3-4b-instruct-2507,unknown,1189432,28000,42.5
ara_Arab-srd_Latn,qwen3-4b-instruct-2507,unknown,1582814,28000,56.5
ara_Arab-srp_Cyrl,metricx24,unknown,4138909,1200000,3.4
ara_Arab-srp_Latn,qwen3-4b-instruct-2507,unknown,27085420,28000,967.3
ara_Arab-sun_Latn,metricx24,unknown,241235,1200000,0.2
ara_Arab-swa_Latn,qwen3-4b-instruct-2507,unknown,856111,28000,30.6
ara_Arab-swc_Latn,qwen3-4b-instruct-2507,unknown,157054,28000,5.6
ara_Arab-swe_Latn,metricx24,unknown,34180127,1200000,28.5
ara_Arab-swh_Latn,metricx24,unknown,1120329,1200000,0.9
ara_Arab-tam_Taml,metricx24,unknown,2703383,1200000,2.3
ara_Arab-tat_Cyrl,qwen3-4b-instruct-2507,unknown,1289773,28000,46.1
ara_Arab-tel_Telu,metricx24,unknown,1308340,1200000,1.1
ara_Arab-tgk_Cyrl,metricx24,unknown,204684,1200000,0.2
ara_Arab-tgl_Latn,qwen3-4b-instruct-2507,unknown,1518268,28000,54.2
ara_Arab-tha_Thai,metricx24,unknown,17991244,1200000,15.0
ara_Arab-tur_Latn,metricx24,unknown,46749602,1200000,39.0
ara_Arab-ukr_Cyrl,metricx24,unknown,9659906,1200000,8.0
ara_Arab-und_Beng,qwen3-4b-instruct-2507,unknown,147188,28000,5.3
ara_Arab-und_Hira,qwen3-4b-instruct-2507,unknown,61899,28000,2.2
ara_Arab-und_Kana,qwen3-4b-instruct-2507,unknown,296454,28000,10.6
ara_Arab-urd_Arab,metricx24,unknown,5444025,1200000,4.5
ara_Arab-uzb_Cyrl,qwen3-4b-instruct-2507,unknown,489895,28000,17.5
ara_Arab-uzb_Latn,qwen3-4b-instruct-2507,unknown,499317,28000,17.8
ara_Arab-uzn_Cyrl,qwen3-4b-instruct-2507,unknown,82753,28000,3.0
ara_Arab-uzn_Latn,metricx24,unknown,276913,1200000,0.2
ara_Arab-vec_Latn,qwen3-4b-instruct-2507,unknown,538780,28000,19.2
ara_Arab-vie_Latn,metricx24,unknown,28352433,1200000,23.6
ara_Arab-wol_Latn,qwen3-4b-instruct-2507,unknown,235499,28000,8.4
ara_Arab-wuu_Hani,qwen3-4b-instruct-2507,unknown,72164,28000,2.6
ara_Arab-xho_Latn,metricx24,unknown,793624,1200000,0.7
ara_Arab-yor_Latn,metricx24,unknown,111370,1200000,0.1
ara_Arab-yue_Hani,qwen3-4b-instruct-2507,unknown,1005134,28000,35.9
ara_Arab-zho_Hans,metricx24,unknown,10049500,1200000,8.4
ara_Arab-zho_Hant,metricx24,unknown,6367264,1200000,5.3
ara_Arab-zho_Zyyy,qwen3-4b-instruct-2507,unknown,114023,28000,4.1
ara_Arab-zsm_Latn,metricx24,unknown,4223225,1200000,3.5
ara_Arab-zul_Latn,metricx24,unknown,153147,1200000,0.1
arb_Arab-afr_Latn,qwen3-4b-instruct-2507,0.915679,82434,28000,2.9
arb_Arab-als_Latn,qwen3-4b-instruct-2507,0.946212,1349999,28000,48.2
arb_Arab-ast_Latn,qwen3-4b-instruct-2507,0.907392,87915,28000,3.1
arb_Arab-azj_Latn,qwen3-4b-instruct-2507,0.903693,313766,28000,11.2
arb_Arab-bel_Cyrl,qwen3-4b-instruct-2507,0.940777,307592,28000,11.0
arb_Arab-ben_Beng,qwen3-4b-instruct-2507,0.944634,2661413,28000,95.1
arb_Arab-bos_Latn,qwen3-4b-instruct-2507,0.967058,2570210,28000,91.8
arb_Arab-bul_Cyrl,metricx24,0.867272,10749816,1200000,9.0
arb_Arab-cat_Latn,qwen3-4b-instruct-2507,0.970991,1349226,28000,48.2
arb_Arab-ces_Latn,metricx24,0.803381,12955821,1200000,10.8
arb_Arab-ckb_Arab,qwen3-4b-instruct-2507,0.799995,715227,28000,25.5
arb_Arab-cmn_Hani,metricx24,unknown,17667580,1200000,14.7
arb_Arab-crh_Latn,shaomutan_remedy-9b-22,0.812540651,93143,200000,0.5
arb_Arab-cym_Latn,qwen3-4b-instruct-2507,0.933584,222996,28000,8.0
arb_Arab-dan_Latn,metricx24,0.876978,10776986,1200000,9.0
arb_Arab-deu_Latn,metricx24,0.936269,18653740,1200000,15.5
arb_Arab-ekk_Latn,metricx24,unknown,5143602,1200000,4.3
arb_Arab-ell_Grek,metricx24,0.858093,13826955,1200000,11.5
arb_Arab-eng_Latn,metricx24,0.864611,66501145,1200000,55.4
arb_Arab-epo_Latn,shaomutan_remedy-9b-22,0.943155334,467633,200000,2.3
arb_Arab-est_Latn,shaomutan_remedy-9b-22,0.933350992,1015475,200000,5.1
arb_Arab-eus_Latn,shaomutan_remedy-9b-22,0.944986239,987018,200000,4.9
arb_Arab-fas_Arab,metricx24,unknown,14276708,1200000,11.9
arb_Arab-fil_Latn,metricx24,unknown,551857,1200000,0.5
arb_Arab-fin_Latn,metricx24,0.810741,12710473,1200000,10.6
arb_Arab-fra_Latn,metricx24,0.876145,42992362,1200000,35.8
arb_Arab-fur_Latn,qwen3-4b-instruct-2507,0.902021,114902,28000,4.1
arb_Arab-gle_Latn,m-prometheus-7b,0.86458437,121907,27000,4.5
arb_Arab-glg_Latn,qwen3-4b-instruct-2507,0.975386,297128,28000,10.6
arb_Arab-guj_Gujr,qwen3-4b-instruct-2507,0.953111,85960,28000,3.1
arb_Arab-hat_Latn,shaomutan_remedy-9b-22,0.887147684,122112,200000,0.6
arb_Arab-hau_Latn,shaomutan_remedy-9b-22,0.871988461,69582,200000,0.3
arb_Arab-heb_Hebr,metricx24,0.881346,12321832,1200000,10.3
arb_Arab-hin_Deva,qwen3-4b-instruct-2507,0.949363,3180655,28000,113.6
arb_Arab-hrv_Latn,metricx24,0.914226,9995704,1200000,8.3
arb_Arab-hun_Latn,metricx24,0.817697,13102024,1200000,10.9
arb_Arab-hye_Armn,qwen3-4b-instruct-2507,0.942459,204048,28000,7.3
arb_Arab-ind_Latn,metricx24,0.877632,14476887,1200000,12.1
arb_Arab-isl_Latn,shaomutan_remedy-9b-22,0.918064812,1021897,200000,5.1
arb_Arab-ita_Latn,metricx24,0.900612,17281063,1200000,14.4
arb_Arab-jav_Latn,qwen3-4b-instruct-2507,0.903176,67321,28000,2.4
arb_Arab-jpn_Jpan,qwen3-4b-instruct-2507,0.973673,3791466,28000,135.4
arb_Arab-kab_Latn,qwen3-4b-instruct-2507,0.438905,54893,28000,2.0
arb_Arab-kan_Knda,qwen3-4b-instruct-2507,0.953708,84267,28000,3.0
arb_Arab-kat_Geor,shaomutan_remedy-9b-22,0.921795335,230561,200000,1.2
arb_Arab-kaz_Cyrl,qwen3-4b-instruct-2507,0.929881,196601,28000,7.0
arb_Arab-khk_Cyrl,metricx24,0.812643295,57428,1200000,0.0
arb_Arab-khm_Khmr,qwen3-4b-instruct-2507,0.930821,188059,28000,6.7
arb_Arab-kin_Latn,shaomutan_remedy-9b-22,0.849422777,100078,200000,0.5
arb_Arab-kiu_Latn,metricx24,unknown,80354,1200000,0.1
arb_Arab-kmr_Latn,metricx24,0.731670442,202167,1200000,0.2
arb_Arab-kor_Hang,metricx24,0.83051,7650494,1200000,6.4
arb_Arab-kor_Zyyy,metricx24,unknown,696427,1200000,0.6
arb_Arab-lat_Latn,metricx24,unknown,72591,1200000,0.1
arb_Arab-lav_Latn,metricx24,unknown,186464,1200000,0.2
arb_Arab-lim_Latn,qwen3-4b-instruct-2507,0.845157,83762,28000,3.0
arb_Arab-lin_Latn,shaomutan_remedy-9b-22,0.770558514,92215,200000,0.5
arb_Arab-lit_Latn,qwen3-4b-instruct-2507,0.950582,2499671,28000,89.3
arb_Arab-lvs_Latn,qwen3-4b-instruct-2507,0.949169,1547159,28000,55.3
arb_Arab-lzh_Hani,metricx24,unknown,136220,1200000,0.1
arb_Arab-mal_Mlym,qwen3-4b-instruct-2507,0.957596,966367,28000,34.5
arb_Arab-mar_Deva,qwen3-4b-instruct-2507,0.946336,447641,28000,16.0
arb_Arab-mkd_Cyrl,qwen3-4b-instruct-2507,0.972489,1435540,28000,51.3
arb_Arab-msa_Latn,metricx24,unknown,1914713,1200000,1.6
arb_Arab-mya_Mymr,shaomutan_remedy-9b-22,0.929192984,295678,200000,1.5
arb_Arab-nep_Deva,metricx24,unknown,145779,1200000,0.1
arb_Arab-nld_Latn,metricx24,0.905675,16640145,1200000,13.9
